#1
double Intgainconv_Intgainrad_COPMin(8760, 4)
#time_in_s	c_o_n_v	r_a_d	C_O_P_M_i_n
2584800	200.421760625	120.253056375	0
2588400	76.33647	45.801882	0
2592000	53.725738125	32.235442875	0
2595600	71.79468125000001	43.07680875	0
2599200	40.147586249999996	24.08855175	0
2602800	45.85790125	27.51474075	0
2606400	68.391260625	41.034756375	0
2610000	93.573641875	56.14418512499999	0
2613600	56.514491875000004	33.908695125	0
2617200	897.1059368750001	538.263562125	0
2620800	1125.910161875	675.5460971250001	0
2624400	2040.2551768750002	1224.153106125	0
2628000	598.3465675	359.0079405	0
2631600	1035.7844837500002	621.47069025	0
2635200	99.451650625	59.670990375	0
2638800	1482.928445	889.7570669999999	0
2642400	1399.8225962499998	839.89355775	0
2646000	406.67266062499993	244.003596375	0
2649600	167.692243125	100.61534587500002	0
2653200	397.68765875	238.61259525	0
2656800	547.54444	328.526664	0
2660400	727.00334375	436.20200624999995	0
2664000	384.57319312500005	230.743915875	0
2667600	297.47325750000005	178.4839545	0
2671200	107.28109375	64.36865624999999	0
2674800	38.11028125	22.86616875	0
2678400	116.545095	69.927057	0
2682000	61.843526250000004	37.10611575	0
2685600	38.49472375	23.09683425	0
2689200	38.110165	22.866099000000002	0
2692800	58.939240000000005	35.363544	0
2696400	108.54300125	65.12580075000001	0
2700000	818.8127568750001	491.287654125	0
2703600	897.681554375	538.608932625	0
2707200	416.69087625	250.01452575	0
2710800	517.54462	310.526772	0
2714400	412.8200125	247.6920075	0
2718000	124.40165187499998	74.640991125	0
2721600	363.179180625	217.907508375	0
2725200	916.982295625	550.1893773749999	0
2728800	237.558358125	142.535014875	0
2732400	120.73798624999999	72.44279175	0
2736000	100.91525875	60.54915525	0
2739600	277.50665000000004	166.50399	0
2743200	218.14540625	130.88724374999998	0
2746800	484.14365312499996	290.48619187500003	0
2750400	1200.461235625	720.276741375	0
2754000	346.646460625	207.98787637499998	0
2757600	96.74292500000001	58.04575500000001	0
2761200	39.3608925	23.6165355	0
2764800	39.333835	23.600301	0
2768400	86.399665	51.839799000000006	0
2772000	94.588408125	56.75304487499999	0
2775600	38.030141875	22.818085125	0
2779200	38.09532875	22.85719725	0
2782800	37.65096375	22.59057825	0
2786400	162.617954375	97.57077262499999	0
2790000	940.45368375	564.27221025	0
2793600	95.08248437499999	57.049490625000004	0
2797200	568.4823025	341.0893815	0
2800800	84.23569	50.541414	0
2804400	2130.8983918749996	1278.5390351249998	0
2808000	1698.7382949999999	1019.242977	0
2811600	718.507089375	431.10425362499996	0
2815200	770.827843125	462.49670587500003	0
2818800	43.728907500000005	26.237344500000003	0
2822400	169.60966625	101.76579975	0
2826000	389.378496875	233.62709812499997	0
2829600	336.15839687500005	201.695038125	0
2833200	745.61860875	447.37116525	0
2836800	437.5038875	262.50233249999997	0
2840400	210.6387075	126.3832245	0
2844000	221.54346562499998	132.926079375	0
2847600	64.57601625000001	38.74560975	0
2851200	39.22267125	23.53360275	0
2854800	38.395858125000004	23.037514875	0
2858400	49.6472275	29.7883365	0
2862000	127.383085625	76.429851375	0
2865600	46.930507500000004	28.158304500000003	0
2869200	46.177735625000004	27.706641375	0
2872800	699.23772125	419.54263275000005	0
2876400	122.802318125	73.681390875	0
2880000	137.303813125	82.382287875	0
2883600	713.4860481249999	428.09162887499997	0
2887200	108.828923125	65.29735387499998	0
2890800	432.64324999999997	259.58595	0
2894400	2283.194575625	1369.916745375	0
2898000	886.032081875	531.619249125	0
2901600	659.5893968749999	395.75363812499995	0
2905200	376.9056675	226.1434005	0
2908800	96.033761875	57.620257125	0
2912400	424.4986643749999	254.699198625	0
2916000	420.170691875	252.102415125	0
2919600	952.893481875	571.7360891249999	0
2923200	373.67330375	224.20398225	0
2926800	1601.1347025	960.6808215	0
2930400	1445.668745	867.401247	0
2934000	345.81899999999996	207.4914	0
2937600	85.31154500000001	51.186927000000004	0
2941200	39.44653	23.667918000000004	0
2944800	39.12761625	23.476569750000003	0
2948400	60.983324375	36.589994625	0
2952000	50.68584875	30.411509249999995	0
2955600	80.39810374999999	48.23886225	0
2959200	737.052578125	442.231546875	0
2962800	162.508046875	97.504828125	0
2966400	232.814390625	139.68863437500002	0
2970000	1229.0414156250001	737.424849375	0
2973600	343.70541375000005	206.22324824999998	0
2977200	946.6743837500001	568.0046302499999	0
2980800	367.28958875	220.37375325000002	0
2984400	106.35035875000001	63.81021525	0
2988000	151.872915625	91.123749375	0
2991600	154.052159375	92.43129562499999	0
2995200	52.186583125	31.311949875000003	0
2998800	311.956764375	187.174058625	0
3002400	613.077479375	367.846487625	0
3006000	728.2648012499999	436.95888075	0
3009600	305.289651875	183.17379112499998	0
3013200	145.4609775	87.27658650000001	0
3016800	128.96961374999998	77.38176825	0
3020400	165.06074625	99.03644775	0
3024000	154.65074	92.790444	0
3027600	185.4308925	111.2585355	0
3031200	78.84637124999999	47.30782275	0
3034800	71.1563325	42.693799500000004	0
3038400	41.769294375	25.061576624999997	0
3042000	37.747278125	22.648366875	0
3045600	52.623054374999995	31.573832624999998	0
3049200	101.17659875000001	60.70595925000001	0
3052800	802.6427874999999	481.5856725	0
3056400	1557.42243875	934.4534632499999	0
3060000	725.4005125	435.2403075	0
3063600	293.03978062500005	175.823868375	0
3067200	2391.36186125	1434.8171167500002	0
3070800	1141.675195	685.005117	0
3074400	90.34483875000001	54.20690325000001	0
3078000	93.77818937500001	56.26691362500001	0
3081600	126.981294375	76.188776625	0
3085200	409.52763250000004	245.71657950000002	0
3088800	207.41637812500002	124.449826875	0
3092400	337.0131025	202.20786149999998	0
3096000	443.68792437499997	266.212754625	0
3099600	928.328701875	556.997221125	0
3103200	314.80769	188.884614	0
3106800	145.35405937500002	87.212435625	0
3110400	49.711696874999994	29.827018125	0
3114000	38.35135625	23.01081375	0
3117600	94.229820625	56.537892375	0
3121200	42.99998125	25.799988750000004	0
3124800	71.93838249999999	43.1630295	0
3128400	38.289036249999995	22.97342175	0
3132000	103.938	62.36279999999999	0
3135600	713.2114356249999	427.926861375	0
3139200	1173.2542262499999	703.9525357499999	0
3142800	1017.402089375	610.4412536250001	0
3146400	343.68067687499996	206.20840612499995	0
3150000	994.7165056250001	596.829903375	0
3153600	176.101591875	105.66095512499999	0
3157200	1565.3509625000002	939.2105775	0
3160800	1374.33523375	824.60114025	0
3164400	97.13513125	58.28107875	0
3168000	99.81370000000001	59.88822	0
3171600	332.887534375	199.732520625	0
3175200	403.15361624999997	241.89216975	0
3178800	487.84649	292.70789399999995	0
3182400	1000.0286593750001	600.017195625	0
3186000	435.271793125	261.163075875	0
3189600	173.130624375	103.87837462499999	0
3193200	40.84780875	24.508685250000003	0
3196800	80.89642375	48.53785425	0
3200400	38.987652499999996	23.3925915	0
3204000	69.505110625	41.703066375	0
3207600	60.287271875	36.172363125000004	0
3211200	40.5305175	24.3183105	0
3214800	72.771443125	43.662865875	0
3218400	650.839043125	390.50342587499995	0
3222000	1025.804266875	615.4825601250001	0
3225600	638.410456875	383.046274125	0
3229200	364.542699375	218.72561962499998	0
3232800	1647.0640025	988.2384015	0
3236400	331.29317749999996	198.7759065	0
3240000	137.802405625	82.681443375	0
3243600	201.037536875	120.62252212499999	0
3247200	634.9323125000001	380.95938750000005	0
3250800	100.616108125	60.369664875	0
3254400	139.95858124999998	83.97514875	0
3258000	369.8297075	221.89782449999998	0
3261600	298.20964312499996	178.925785875	0
3265200	275.36301499999996	165.217809	0
3268800	480.93379375	288.56027625	0
3272400	731.597545	438.95852699999995	0
3276000	388.76139062500005	233.256834375	0
3279600	126.423038125	75.853822875	0
3283200	57.693881875	34.616329125	0
3286800	70.232340625	42.139404375	0
3290400	64.89039125	38.93423475	0
3294000	38.046448749999996	22.82786925	0
3297600	69.662330625	41.79739837499999	0
3301200	47.08694875	28.25216925	0
3304800	58.15088875	34.890533250000004	0
3308400	600.651264375	360.390758625	0
3312000	471.406879375	282.844127625	0
3315600	1097.2440112499999	658.34640675	0
3319200	178.17417062500002	106.904502375	0
3322800	130.494365	78.296619	0
3326400	619.8884131249999	371.93304787500006	0
3330000	2510.9065225	1506.5439135	0
3333600	1108.741824375	665.2450946249999	0
3337200	98.68031312499998	59.208187875	0
3340800	90.6571025	54.3942615	0
3344400	345.12808	207.07684799999998	0
3348000	443.94699687499997	266.368198125	0
3351600	366.1579375	219.6947625	0
3355200	964.4096418750001	578.645785125	0
3358800	323.10375875	193.86225525	0
3362400	129.58673375	77.75204025000001	0
3366000	38.224415	22.934649	0
3369600	71.12695375	42.67617225000001	0
3373200	49.16524749999999	29.4991485	0
3376800	39.0266175	23.4159705	0
3380400	68.191835625	40.915101375	0
3384000	59.3464975	35.6078985	0
3387600	174.19829625	104.51897775	0
3391200	733.31382125	439.98829274999997	0
3394800	686.874391875	412.12463512500005	0
3398400	954.858384375	572.915030625	0
3402000	144.55899624999998	86.73539775	0
3405600	1586.203135625	951.7218813750001	0
3409200	1433.542884375	860.1257306250001	0
3412800	1296.153660625	777.6921963749999	0
3416400	376.137950625	225.682770375	0
3420000	1101.03929875	660.62357925	0
3423600	562.60134625	337.56080775	0
3427200	165.77123124999997	99.46273875	0
3430800	456.61316562499997	273.967899375	0
3434400	528.9109825	317.3465895	0
3438000	597.193434375	358.316060625	0
3441600	583.8351537499999	350.30109225	0
3445200	1592.07431125	955.2445867499999	0
3448800	984.6489143749999	590.789348625	0
3452400	63.1626775	37.8976065	0
3456000	38.11153625	22.86692175	0
3459600	38.239392499999994	22.9436355	0
3463200	37.570838125	22.542502875	0
3466800	111.63016812499998	66.978100875	0
3470400	71.41549875	42.84929925	0
3474000	38.426404375000004	23.055842625	0
3477600	645.1191506249999	387.071490375	0
3481200	746.364914375	447.81894862499996	0
3484800	183.83934125000002	110.30360475	0
3488400	552.488408125	331.49304487499995	0
3492000	393.99777562500003	236.398665375	0
3495600	103.40319375000001	62.04191625	0
3499200	558.82327375	335.29396425000004	0
3502800	624.483415625	374.690049375	0
3506400	151.13453625	90.68072175	0
3510000	150.353973125	90.212383875	0
3513600	90.304169375	54.18250162500001	0
3517200	269.292805	161.575683	0
3520800	265.52143625	159.31286175	0
3524400	462.470599375	277.482359625	0
3528000	1155.242916875	693.1457501250001	0
3531600	661.75004375	397.05002625	0
3535200	195.55190249999998	117.3311415	0
3538800	58.379405625000004	35.027643375000004	0
3542400	40.158561875	24.095137125	0
3546000	93.1774175	55.906450500000005	0
3549600	40.696963124999996	24.418177875	0
3553200	56.010492500000005	33.6062955	0
3556800	61.248925625000005	36.749355375	0
3560400	39.8790225	23.927413499999997	0
3564000	98.340385625	59.004231374999996	0
3567600	1337.1098312499998	802.26589875	0
3571200	302.64659374999997	181.58795625	0
3574800	420.87767249999996	252.5266035	0
3578400	195.37112875	117.22267724999999	0
3582000	1547.3127825	928.3876694999999	0
3585600	1360.409249375	816.2455496250001	0
3589200	1016.3297468750001	609.7978481250001	0
3592800	89.12827874999999	53.476967249999994	0
3596400	936.4789499999999	561.88737	0
3600000	144.624405625	86.774643375	0
3603600	232.98734375	139.79240625	0
3607200	516.854249375	310.112549625	0
3610800	588.51464875	353.10878925	0
3614400	333.2055625	199.92333750000003	0
3618000	366.226086875	219.735652125	0
3621600	86.846549375	52.107929625	0
3625200	53.81225875	32.287355250000005	0
3628800	64.0113325	38.4067995	0
3632400	38.34006375	23.004038249999997	0
3636000	80.57323249999999	48.343939500000005	0
3639600	52.05819687500001	31.234918125	0
3643200	76.31396	45.78837600000001	0
3646800	51.824194375000005	31.094516625	0
3650400	529.534430625	317.720658375	0
3654000	1074.1408775	644.4845265	0
3657600	306.0233325	183.61399949999998	0
3661200	532.529681875	319.517809125	0
3664800	205.90875499999999	123.545253	0
3668400	1247.9294437500002	748.75766625	0
3672000	196.51617625	117.90970575	0
3675600	1098.514225	659.108535	0
3679200	1330.6132937500001	798.36797625	0
3682800	346.34053249999994	207.8043195	0
3686400	68.51847562500001	41.111085375	0
3690000	210.685560625	126.41133637500002	0
3693600	446.424321875	267.854593125	0
3697200	723.8784081250001	434.32704487500007	0
3700800	367.25534437499994	220.35320662499998	0
3704400	203.48100062499998	122.088600375	0
3708000	167.0260275	100.2156165	0
3711600	45.9925625	27.595537500000002	0
3715200	40.267595	24.160557	0
3718800	84.88498875	50.93099325	0
3722400	126.29647187500001	75.777883125	0
3726000	133.68876125	80.21325675	0
3729600	124.98856312500001	74.993137875	0
3733200	147.4771	88.48626000000002	0
3736800	639.01672875	383.41003725	0
3740400	1078.707888125	647.224732875	0
3744000	1302.620538125	781.572322875	0
3747600	454.71726875	272.83036125	0
3751200	86.79119875	52.07471925	0
3754800	225.36265062500001	135.21759037500001	0
3758400	895.24977	537.149862	0
3762000	123.0191275	73.8114765	0
3765600	144.923866875	86.95432012500001	0
3769200	154.60468999999998	92.762814	0
3772800	171.54885687499998	102.929314125	0
3776400	268.039206875	160.823524125	0
3780000	375.123475	225.074085	0
3783600	405.08290625	243.04974375	0
3787200	941.4077199999999	564.844632	0
3790800	275.08105375	165.04863225	0
3794400	100.654693125	60.392815875000004	0
3798000	54.873440625	32.924064375	0
3801600	90.9946525	54.596791499999995	0
3805200	40.552684375	24.331610625	0
3808800	63.719046875000004	38.231428125	0
3812400	67.367655	40.420593000000004	0
3816000	50.51693375	30.310160250000003	0
3819600	89.9061625	53.9436975	0
3823200	967.6791881250001	580.607512875	0
3826800	566.82129875	340.09277925000004	0
3830400	520.50525625	312.30315375	0
3834000	764.33991625	458.60394975	0
3837600	780.2857068750001	468.171424125	0
3841200	1096.1301506250002	657.678090375	0
3844800	146.201821875	87.72109312500001	0
3848400	1113.494169375	668.096501625	0
3852000	1412.1158175	847.2694905	0
3855600	650.3671437500001	390.22028625	0
3859200	645.1845306249999	387.110718375	0
3862800	711.9157831250001	427.149469875	0
3866400	79.728790625	47.837274375	0
3870000	346.33512125	207.80107275	0
3873600	532.87509	319.72505399999994	0
3877200	389.53802874999997	233.72281725	0
3880800	343.54253	206.125518	0
3884400	106.44411312499999	63.866467875	0
3888000	69.10583625	41.46350175	0
3891600	72.998493125	43.799095875	0
3895200	56.90409375	34.14245625	0
3898800	38.365795	23.019477	0
3902400	61.317958749999995	36.79077525	0
3906000	154.26702187499998	92.560213125	0
3909600	192.363435	115.418061	0
3913200	680.20389375	408.12233625000005	0
3916800	662.42706125	397.45623674999996	0
3920400	95.85716875	57.51430125	0
3924000	91.40594374999999	54.84356625	0
3927600	109.955390625	65.97323437499999	0
3931200	454.29635	272.57781000000006	0
3934800	669.56485375	401.73891225	0
3938400	65.798854375	39.479312625	0
3942000	524.62066875	314.77240125	0
3945600	384.896579375	230.93794762499996	0
3949200	401.947388125	241.168432875	0
3952800	527.95613875	316.77368325	0
3956400	760.375760625	456.225456375	0
3960000	308.159280625	184.895568375	0
3963600	370.62343125	222.37405875	0
3967200	122.01905125	73.21143075	0
3970800	38.150774375000005	22.890464625	0
3974400	50.17110125	30.10266075	0
3978000	113.64369625	68.18621775	0
3981600	40.20812	24.124872000000003	0
3985200	39.0882775	23.4529665	0
3988800	40.05877875	24.03526725	0
3992400	138.638471875	83.183083125	0
3996000	285.8459425	171.50756550000003	0
3999600	786.1328681250001	471.679720875	0
4003200	494.84973937500007	296.909843625	0
4006800	867.0432625000001	520.2259575	0
4010400	72.29527	43.377162000000006	0
4014000	893.133368125	535.8800208750001	0
4017600	2243.339176875	1346.003506125	0
4021200	1030.694799375	618.416879625	0
4024800	589.3080362500001	353.58482175	0
4028400	178.4711475	107.08268849999999	0
4032000	111.87233624999999	67.12340174999999	0
4035600	228.02187562499998	136.813125375	0
4039200	334.81546000000003	200.889276	0
4042800	733.34925625	440.00955375000007	0
4046400	360.12947687499997	216.077686125	0
4050000	153.79909375	92.27945625000001	0
4053600	97.80623437499999	58.683740625	0
4057200	78.44704375	47.06822625	0
4060800	37.866006875	22.719604125	0
4064400	92.49071375	55.49442824999999	0
4068000	38.760549375	23.256329625	0
4071600	50.832981875	30.499789125	0
4075200	72.80566625	43.68339975000001	0
4078800	46.799134374999994	28.079480625	0
4082400	734.642598125	440.78555887500005	0
4086000	354.340674375	212.60440462500003	0
4089600	1714.63915875	1028.7834952500002	0
4093200	1745.7081487500002	1047.42488925	0
4096800	1069.9990131250001	641.999407875	0
4100400	1442.80782	865.6846919999999	0
4104000	43.747295	26.248376999999998	0
4107600	105.31153499999999	63.18692099999999	0
4111200	111.57766312499999	66.946597875	0
