time,livingroom__win_net_W,hobby__win_net_W,corridor__win_net_W,wcstorage__win_net_W,kitchen__win_net_W,bedroom__win_net_W,children__win_net_W,corridor2__win_net_W,bath__win_net_W,children2__win_net_W,attic__win_net_W
23803200.0,-13.365221178049609,-8.161215781513135,0.0,-4.008057623124259,-11.50879527836986,-8.43993159386224,-7.610227571559122,-3.6312177405335078,-2.3824159697549163,-5.821975996981124,0.0
23806800.0,-27.80424847670332,-14.43112642547414,0.0,-7.200434763294769,-23.665041663204484,-19.18303482802461,-13.880610730115094,-6.8014848590722785,-7.061617108772502,-14.296112968097205,0.0
23810400.0,-39.48604301122438,-19.886869279950993,0.0,-9.985076633964807,-32.68354902470563,-28.082533493047123,-19.386378487331662,-9.606399181191346,-10.194412890790222,-20.48991190737248,0.0
23814000.0,-44.76859790334176,-22.5539904736861,0.0,-11.355540144546811,-36.638466850192785,-32.26515953919258,-22.125353687290847,-11.020993952388409,-11.599098486615983,-23.28408183557941,0.0
23817600.0,-48.40325192015618,-24.411082709958368,0.0,-12.303228136934347,-39.337684784352895,-35.15006554525195,-24.0139404270146,-12.003957628209283,-12.564643162222335,-25.199084514826133,0.0
23821200.0,-50.41682789403196,-25.456382196091663,0.0,-12.83133917547136,-40.80948671822068,-36.7780556796187,-25.077552241401076,-12.565443880278593,-13.106009348090579,-26.267608517510173,0.0
23824800.0,-51.08241463692865,-25.808009999523378,0.0,-13.005414393500681,-41.28873384304801,-37.401599884156916,-25.46899395831639,-12.784467960290268,-13.316239744665095,-26.67625027110147,0.0
23828400.0,-50.800802834469046,-25.676760925837982,0.0,-12.93511556484629,-41.06712221187349,-37.32162097956795,-25.392058404370587,-12.76563003725155,-13.29344616907904,-26.619999905369674,0.0
23832000.0,-50.51866574701854,-25.547309061680178,0.0,-12.864893472053895,-40.83019788911596,-37.209692722848,-25.293820699930436,-12.733627695294414,-13.25589005584181,-26.534002148795732,0.0
23835600.0,-50.67295956168284,-25.643455226708507,0.0,-12.90931353940087,-40.92371990817123,-37.411703685948346,-25.4149270755478,-12.81063146512551,-13.323885201672788,-26.658313747306355,0.0
23839200.0,-51.021752453137694,-25.819789448811726,0.0,-12.994733906150968,-41.15641197878323,-37.751566280219826,-25.61245010118246,-12.924177225297957,-13.437326830381103,-26.87281580016718,0.0
23842800.0,-51.02372567527551,-25.821093949686894,0.0,-12.99276455851213,-41.12603386451519,-37.817180996014834,-25.626782212355455,-12.94441741998778,-13.458567741303119,-26.903127627372932,0.0
23846400.0,-51.066679096900515,-25.864598206141196,0.0,-13.013026015531915,-41.14309136117073,-37.91724609113198,-25.692557189579777,-12.991135890969758,-13.494382206887524,-26.962443215483123,0.0
23850000.0,-51.17375198431437,-25.921905297332795,0.0,-13.040149864305743,-41.19990828779594,-38.05556789458015,-25.765611164957356,-13.039616336803695,-13.541852223954699,-27.045031218715998,0.0
23853600.0,-51.000799085577796,-25.819113467581644,0.0,-12.986258325919815,-41.033689432322745,-37.964752669047726,-25.662881592054365,-12.997077257828122,-13.510344287756208,-26.970613994511698,0.0
23857200.0,-51.07985176278494,-25.865753664268087,0.0,-13.008386704128837,-41.076400558889446,-38.075661769710095,-25.72623752778124,-13.039468538498774,-13.549925419529943,-27.03782994668152,0.0
23860800.0,-51.18937636893938,-25.955272016316243,0.0,-13.053414656526908,-41.15690042409985,-38.2265632424949,-25.851012019597814,-13.114945140463425,-13.604990758155283,-27.135131681545385,0.0
23864400.0,-45.19847789362498,-13.541891032152378,0.0,-1.9499081696004055,-34.96670090272371,-33.72046404528383,-13.469163789916799,-2.040110362633783,-10.418251771612162,-22.443291424567157,0.0
23868000.0,-33.7628329847872,-7.456304322253203,0.0,1.4322753033731601,-24.164212279921323,-25.01589645375281,-7.346776999085321,1.359209443488865,-5.261917804235729,-14.393099003438365,0.0
23871600.0,-22.10762527197565,-2.5502107121948114,0.0,3.5353091690803495,-13.029019132674563,-16.08236910528565,-2.4479857653640096,3.448117895082518,0.16444695574324442,-6.0002887076422695,0.0
23875200.0,-9.570825909378073,4.378317764163569,0.0,7.424068748997129,1.3196116048626152,-6.367115743748798,4.547351966805593,7.385857806995304,8.492999487492497,5.51837560914916,0.0
23878800.0,3.163753915466458,13.144404050068601,0.0,13.070117340276312,24.57403755097573,3.589018346403293,13.454624938405999,13.141224076203244,26.095908685974734,26.239899962005097,0.0
23882400.0,10.889827151503539,9.766290332992838,0.0,7.603619006475512,46.50634703121699,9.807411791199598,10.272830040176558,7.873791598719421,45.34359560465242,47.22710711598518,0.0
23886000.0,31.339806056973032,4.675799641371526,0.0,2.493361900867484,64.02462907980782,23.777876696115555,5.360592940671225,2.99207221710072,50.01457347868762,58.69866236691763,0.0
23889600.0,70.57078599898739,2.653503676725393,0.0,1.3558265952296509,83.17304052946747,50.43165562697425,3.4635356059273477,2.0775516970573307,42.53003073623205,65.05555004253375,0.0
23893200.0,84.31875095959072,-1.26055806850934,0.0,-0.7433037530387665,82.14471673557546,60.10738136427932,-0.3911697624549362,0.14767266533394974,30.76088806557246,59.267229903660905,0.0
23896800.0,73.7379534542439,-8.434059245969834,0.0,-4.498954780744633,63.23689088167225,52.75987437975192,-7.5423085214272305,-3.4658699774863706,15.98189512994125,42.8177705657892,0.0
23900400.0,35.28714775978585,-17.612161123830685,0.0,-9.238866706376172,25.327117752065703,25.86429536791138,-16.776467716534732,-8.160532559555364,0.053871263729128316,15.933025685811685,0.0
23904000.0,-45.15320690214962,-24.73036753019722,0.0,-12.903252580736975,-38.6061219963685,-29.820514520032013,-23.991264404415443,-11.860059685993926,-12.706258910079029,-22.9326166257379,0.0
23907600.0,-62.42451945651522,-27.681558650952418,0.0,-14.404019085387164,-51.23053473184419,-42.64589573006679,-27.00764586384912,-13.43708399518688,-14.939146419653992,-30.85145551030822,0.0
23911200.0,-65.49712146327576,-29.647248589942837,0.0,-15.368935206423723,-53.38131208304967,-45.41752273006362,-28.984251236380533,-14.476870906404677,-15.854218197238115,-32.63783095793203,0.0
23914800.0,-67.51957853948923,-30.932568468067338,0.0,-15.9924063098795,-54.80279003703035,-47.276696658068275,-30.27087556941568,-15.162917555334499,-16.476540172377202,-33.85665184457373,0.0
23918400.0,-68.76887287677565,-31.816435594342074,0.0,-16.40541651922675,-55.626524686578634,-48.55380550428453,-31.195911882838118,-15.662107627979902,-16.89226404663743,-34.66519901976216,0.0
23922000.0,-69.57660041139961,-32.432745146712534,0.0,-16.68551745505669,-56.13366844770758,-49.466409480337475,-31.861617468727093,-16.027701750779027,-17.188359098251457,-35.23809347149891,0.0
23925600.0,-70.34092340822677,-32.97698148450738,0.0,-16.934779893182075,-56.63871875976477,-50.3035795621055,-32.44775918012681,-16.350741047373766,-17.46620324525588,-35.77733429899711,0.0
23929200.0,-71.88985958026348,-33.930688827264675,0.0,-17.391525984445142,-57.71696911968438,-51.69742956476719,-33.4301454197038,-16.870193952742753,-17.923353251773467,-36.670408563188445,0.0
23932800.0,-73.54580190613294,-34.89667211988547,0.0,-17.858667448132046,-58.899656189536294,-53.12671292792681,-34.40942662839341,-17.38733303164674,-18.40177517475443,-37.60433008102253,0.0
23936400.0,-74.19018605794096,-35.33145761138722,0.0,-18.060436494642992,-59.335940165192135,-53.77670339001471,-34.8581950875298,-17.63666935315036,-18.624396855587197,-38.02580192053923,0.0
23940000.0,-74.15561838762231,-35.39897351003514,0.0,-18.078624582942457,-59.27797064400977,-53.892605377057635,-34.93612563175365,-17.69837521588303,-18.67369851144208,-38.1010074933901,0.0
23943600.0,-75.0785678191559,-35.942001965636585,0.0,-18.336136680943238,-59.93832646263031,-54.72642593859454,-35.49869256133698,-18.001703953625668,-18.962074584381647,-38.65211030005723,0.0
23947200.0,-76.92686551215458,-37.014669455282004,0.0,-18.858192962594924,-61.2434336362076,-56.276876036750636,-36.60585401356289,-18.57530520400756,-19.472108609623778,-39.63936769581644,0.0
23950800.0,-70.65011488181511,-9.251080010141123,0.0,8.179918234519135,-52.7461175134342,-51.67947573126037,-8.96744679940349,8.286021909437949,-14.210907352123819,-32.81734305293665,0.0
23954400.0,-55.43805378334849,18.020958301737664,0.0,32.768378410685216,-27.66498096095232,-40.189990203432,18.601583616553853,33.004709147095184,3.5191264335197587,-11.340219716731838,0.0
23958000.0,-40.495669818547455,11.007939166458016,0.0,22.057191145583943,-13.225928819441094,-28.742076253148255,11.792507154550549,22.45383918765873,10.970198956914203,-0.18871752784485807,0.0
23961600.0,-25.311037568902947,5.116346039746674,0.0,12.10976064655506,-2.588111173195557,-17.06487391072571,5.95929860728404,12.620786050858527,14.361299664916402,7.032364629091859,0.0
23965200.0,-11.557118948098633,11.80542761892329,0.0,15.299955728476164,24.063534545801815,-6.550709372794017,12.630203005287882,15.855804161432985,35.00026689272039,30.929698353301717,0.0
23968800.0,-3.890670097203042,3.9283575263732473,0.0,5.177691995919602,47.44009025810874,-0.5825810458135265,4.859769401744444,5.917914795508153,55.96237439177054,53.46676535847183,0.0
23972400.0,23.098558369694956,-1.7273815608210867,0.0,-1.070344617395584,67.72227704987051,17.879577717821746,-0.6492360224452085,-0.09862544578441401,59.48842894977764,65.76276684040954,0.0
23976000.0,79.86097259602514,-2.3513518789078347,0.0,-1.509592027201279,98.13360853187055,56.448468057749096,-1.2882185025860053,-0.34449753054249044,51.81901845322193,77.67852503211554,0.0
23979600.0,102.67732631834667,-4.439649068548988,0.0,-2.731796396105146,100.66499718258535,72.76081689248656,-3.378634992688845,-1.4045548340161247,37.979097323319934,72.8039555352201,0.0
23983200.0,80.46333417039227,-9.291712186346558,0.0,-5.342189796137998,68.02098722047594,58.18999266029891,-8.153349630132752,-3.8674911618710404,17.865131750388343,46.868536400426365,0.0
23986800.0,-27.16407174995419,-17.80647532695455,0.0,-9.764817010095747,-26.11148722687328,-15.807076031905964,-16.713318297278093,-8.229297319589001,-7.770654545715882,-13.585032026079652,0.0
23990400.0,-54.84458605008769,-23.75256256462097,0.0,-12.812952548874115,-47.852849025609444,-36.21256766383566,-22.74375713311111,-11.32671370020569,-13.32312776964646,-27.825879430591065,0.0
23994000.0,-59.37972096897025,-26.37691141971079,0.0,-14.12295736311656,-50.996979916307495,-40.11859409321638,-25.394689064008432,-12.712696800347214,-14.59468540183119,-30.341780017529583,0.0
23997600.0,-61.810341751234645,-27.879925209932242,0.0,-14.84769663927701,-52.5735403245377,-42.34865746677435,-26.94167983006986,-13.53268020297824,-15.21203110858383,-31.64442600043408,0.0
24001200.0,-64.06455097837154,-29.248219843552498,0.0,-15.507640988970005,-54.06115521182763,-44.48644190651365,-28.453980341808116,-14.29105469177542,-15.873530707268554,-32.935504836487844,0.0
24004800.0,-66.36349736136597,-30.59648565112339,0.0,-16.160390239068818,-55.61399241335461,-46.5244741702412,-29.855275389011183,-15.038077539312708,-16.536497363775158,-34.23085876031722,0.0
24008400.0,-68.48386437174459,-31.82449383315139,0.0,-16.748683465040827,-57.047832484536556,-48.395817113815205,-31.132284461955557,-15.716384423670723,-17.14267977213376,-35.41870446092171,0.0
24012000.0,-70.27390545670512,-32.85720055677011,0.0,-17.235489823150953,-58.246594479314936,-49.9927193759753,-32.20974065306665,-16.28655766291458,-17.65153297742611,-36.422805052250446,0.0
24015600.0,-66.4036342688871,-31.04483222776477,0.0,-16.292187466560605,-55.193317063583706,-47.50796740282578,-30.59593289803202,-15.514867389208206,-16.82284862181873,-34.72639407116251,0.0
24019200.0,-63.65523228403082,-29.789370790213617,0.0,-15.63027020729752,-52.99032090004111,-45.76322834123139,-29.476682334252853,-14.984555553033484,-16.239233352371123,-33.51954529095642,0.0
24022800.0,-65.7461723307186,-30.9441275589459,0.0,-16.192303671435166,-54.454327782460865,-47.429873809812676,-30.598733676247022,-15.567589457386832,-16.77604498346183,-34.57506370380388,0.0
24026400.0,-65.83468267243944,-31.096555819594634,0.0,-16.255111303890732,-54.41728680797904,-47.62326827903085,-30.751868455431538,-15.667544273239022,-16.83180107233522,-34.655304701294305,0.0
24030000.0,-63.92428756992261,-30.22940362667901,0.0,-15.802234422521574,-52.886136545164014,-46.324269691736184,-29.905552491120865,-15.26124433394902,-16.38802476622668,-33.74320996518084,0.0
24033600.0,-61.239925563910795,-28.97468842708731,0.0,-15.153924939710409,-50.767097958233926,-44.4579151767394,-28.692121547135788,-14.670446825703825,-15.759320992155995,-32.45287272870978,0.0
24037200.0,-51.96073147307125,-3.4796951717344484,0.0,8.725172720716614,-40.48917040843217,-37.56898144281174,-3.307742126440189,9.045375095631272,-10.246236889802104,-24.61598156662756,0.0
24040800.0,-33.96629890283863,27.824575325799344,0.0,36.66732904499031,-13.040199194371752,-23.87030085552758,28.263131882386745,37.06509526744617,8.430371258937726,-1.4639601869314873,0.0
24044400.0,-17.76507219276715,38.2497983920797,0.0,43.598571257759716,13.439654354751042,-11.316109954814934,39.19814140819369,44.3821450129347,27.597230890655027,21.682384886803874,0.0
24048000.0,-1.1531795436772825,36.82911300124954,0.0,38.13562290845755,34.933604486991044,1.558460698809597,38.00535668112133,39.12531194826414,41.755518510059915,39.89663150142019,0.0
24051600.0,14.437813142668716,30.388531347272362,0.0,27.530844472063706,52.02530047627772,13.666014444390328,31.66392176077295,28.69324478355091,52.06612875664331,53.9844867875488,0.0
24055200.0,23.783417858273538,17.155346903950516,0.0,11.393445217569521,63.81084372183528,20.954636679844015,18.438186434310467,12.730173719072909,60.094911646592664,64.20213360457416,0.0
24058800.0,50.865738505938,12.871031381583023,0.0,5.826453582674382,80.8043543804281,39.47239845880273,14.091027380978659,7.287873731277351,60.292957792871334,73.0428576654001,0.0
24062400.0,100.05143806656554,12.24067162561012,0.0,5.386753695831388,106.52787439038548,72.78663908443787,13.429612603320365,6.984384441774907,53.01754178136855,82.729026510312,0.0
24066000.0,116.28877460655451,8.359057086986724,0.0,3.3180667418150094,106.07077899946705,84.15243542528708,9.513745086324988,5.018170862861645,39.90739187227035,76.59175631282528,0.0
24069600.0,89.97623414119323,1.4307913554104417,0.0,-0.24657545067031705,72.00629002442815,66.1628389830725,2.5109916902516076,1.467864854785148,20.288546374684074,50.053167033909006,0.0
24073200.0,-6.958018790459931,-7.1952863340108735,0.0,-4.724258902873317,-12.33912123492388,-0.521657110512308,-6.188128661119524,-2.961944145346407,-2.7642216084742053,-4.083681913775308,0.0
24076800.0,-34.217667563237754,-13.967927373427457,0.0,-8.196169697531504,-33.579158513053386,-20.680747976488384,-13.061687566175571,-6.477964861098194,-8.413872702350128,-18.06520113365464,0.0
24080400.0,-40.00199309457067,-17.126436772722187,0.0,-9.781323770321503,-37.61681218329433,-25.573314896864083,-16.305555769995436,-8.160575440762202,-9.9859228301635,-21.203739127121153,0.0
24084000.0,-40.26555844739358,-17.525683640208793,0.0,-9.959526212263627,-37.57278244451518,-26.099664438522236,-16.735029593821306,-8.41611681491877,-10.10195162158375,-21.431980979780704,0.0
24087600.0,-38.76474551544691,-16.914211174484414,0.0,-9.616772019423317,-36.201917386188796,-25.417175609244218,-16.098522731964895,-8.091122021236215,-9.765858068012337,-20.828323058884514,0.0
24091200.0,-38.13220141872848,-16.721537834377326,0.0,-9.494016205556274,-35.48222038707085,-25.27043187997227,-16.064380269939605,-8.138322113093269,-9.728173685397602,-20.663471458969234,0.0
24094800.0,-39.27197883500431,-17.423382852001833,0.0,-9.823386649150853,-36.13928951983312,-26.450424893382,-16.85998943828148,-8.567919001693435,-10.08639265766188,-21.36511824046213,0.0
24098400.0,-42.44527394867294,-19.15071231478172,0.0,-10.679673643050569,-38.382767913506314,-29.043568905767035,-18.565143032544146,-9.4362932516572,-10.896414899742243,-23.008954889737797,0.0
24102000.0,-46.86702276350722,-21.461118305880273,0.0,-11.823849852336673,-41.5562736302757,-32.41413979828016,-20.927426747942874,-10.668545527040836,-12.017698959532533,-25.20292324268156,0.0
24105600.0,-51.87382383315357,-23.96901258615443,0.0,-13.04988072309012,-45.09785199873784,-36.52679331536002,-23.54455552470694,-12.01099252495524,-13.38140221953279,-27.87262047156205,0.0
24109200.0,-52.108049753850885,-24.158525765492033,0.0,-13.117798418421762,-45.11361352195536,-36.99011146241359,-23.81991353474403,-12.172493063921372,-13.517911931444669,-28.111972401523655,0.0
24112800.0,-49.42205025665258,-22.94460618718941,0.0,-12.490717732216613,-42.99607831350669,-35.13059269905764,-22.644514809521276,-11.605751876925641,-12.873077406872673,-26.814331168017013,0.0
24116400.0,-49.969026255167215,-23.299068044336654,0.0,-12.631575851971437,-43.1929894109638,-35.81108562952225,-23.07762798722099,-11.838280522815158,-13.07017955324929,-27.162245667430636,0.0
24120000.0,-52.79982405211643,-24.786922416347696,0.0,-13.359716357271727,-45.20770815550744,-38.079709590033346,-24.592809752405874,-12.61820579773286,-13.814266538574246,-28.618783487653037,0.0
24123600.0,-49.77343346235833,-4.583677397253979,0.0,6.651337562796698,-39.71006194164694,-35.83320298214928,-4.388949753919178,7.339726689424253,-9.889460333179622,-23.929493950826604,0.0
24127200.0,-36.973357277350644,16.11036901515945,0.0,25.005572748603385,-20.08367148695828,-26.13018186634804,16.604655534922017,25.8402065898473,3.4261073782766545,-7.384142845320142,0.0
24130800.0,-27.667695124761735,4.952451169014495,0.0,11.424194797275021,-14.025261158625739,-18.985596262467965,5.530034592339291,12.313351394686237,5.031994477547229,-3.4187779388626893,0.0
24134400.0,-20.03239024895143,-2.591889589125074,0.0,1.7140211660530014,-12.557662614502789,-13.125909639669231,-2.0735037973939825,2.6078338762129505,2.7365393866053864,-3.762429525743073,0.0
24138000.0,-10.74164408201699,0.5316708273913378,0.0,2.428427562138239,-2.1311953576129667,-6.052560835555624,0.9605305282348127,3.3086482830934045,8.627014381575648,4.469361119715842,0.0
24141600.0,-7.856084633125164,-1.8346777491423865,0.0,-0.7307083642855474,0.7529720397212998,-3.7753198401036343,-1.4081418271479436,0.1596745333028906,10.213748910917843,6.811468287442381,0.0
24145200.0,-12.372236409168408,-7.173470201815178,0.0,-4.231716636678925,-7.627482466870077,-7.247666241007494,-6.68767412180587,-3.282585833207129,3.4999873460223228,-0.6642984898409168,0.0
24148800.0,-27.56881019726339,-14.362735413107401,0.0,-7.892341905375144,-24.664882890060056,-18.530897832657985,-13.852611530560807,-6.905031417794458,-5.93091523343044,-13.882916344633827,0.0
24152400.0,-41.345555555190785,-20.045063564629487,0.0,-10.784176377955788,-36.49814985781563,-28.870273172146568,-19.576724126073515,-9.82627020044815,-10.685289396194413,-22.309395800591528,0.0
24156000.0,-45.9223065061435,-22.269497842587025,0.0,-11.911973540735758,-39.861285518815166,-32.58542043836777,-21.8984817875435,-11.0320320627742,-11.95206019859635,-24.790940778037292,0.0
24159600.0,-51.068367911367396,-24.89116463146035,0.0,-13.22299331231359,-43.586933593620145,-36.695269882218966,-24.594584952327473,-12.42169120101498,-13.308172942191897,-27.462360209249432,0.0
24163200.0,-55.391386808126626,-27.079924575072532,0.0,-14.319020874581366,-46.7948499313765,-40.12784383291202,-26.835847591923628,-13.584284615288105,-14.462619539182292,-29.739535175307395,0.0
24166800.0,-56.97434238309493,-27.87945167222367,0.0,-14.712760662463756,-47.97497507008411,-41.45670962748837,-27.673693113887364,-14.037430214359789,-14.920387471811493,-30.6312133028432,0.0
24170400.0,-57.84101141559868,-28.342383105534847,0.0,-14.924007657144019,-48.526501431925126,-42.25389993202928,-28.175632563101143,-14.314358609401639,-15.17815857977673,-31.110802938072098,0.0
24174000.0,-59.52021504531448,-29.21201729311452,0.0,-15.339711248851954,-49.69251340018072,-43.63387844064311,-29.072935966091396,-14.787203830350954,-15.63164001489309,-31.980962484659702,0.0
24177600.0,-61.887556176190195,-30.410370340115787,0.0,-15.92836811482689,-51.44516836765696,-45.45445660036332,-30.26621649397878,-15.409917960250375,-16.248498923658005,-33.1854796576712,0.0
24181200.0,-63.541208096175914,-31.263897972633455,0.0,-16.339930182881496,-52.60956399920069,-46.72784675700507,-31.105925501809967,-15.852305903825357,-16.670308502947552,-33.99316037285316,0.0
24184800.0,-64.44551718607562,-31.74178418119561,0.0,-16.560337768980812,-53.19451244147543,-47.49465974999465,-31.599638756262188,-16.11785433233464,-16.92071040915945,-34.456276521386265,0.0
24188400.0,-65.701196027852,-32.3937984607947,0.0,-16.87519066505384,-54.11818718197449,-48.55048745845185,-32.28602476579762,-16.481886983225973,-17.28528897807787,-35.15731940874783,0.0
24192000.0,-67.5188688308064,-33.33359609279502,0.0,-17.32981743710358,-55.397448005615885,-50.037619530340095,-33.26258778704353,-16.988026426500703,-17.77971342906765,-36.10897018118753,0.0
24195600.0,-70.6606666556909,-34.93458920964345,0.0,-18.116634570372366,-57.67336176897588,-52.453686413327475,-34.86771060792718,-17.809151949592685,-18.583610327689094,-37.67863148818425,0.0
24199200.0,-75.77850600111795,-37.51982199076827,0.0,-19.406356647911498,-61.514767837581694,-56.25134219030662,-37.409326607520725,-19.106898783397586,-19.86766477483951,-40.213318338566594,0.0
24202800.0,-80.3979185926873,-39.87845558419164,0.0,-20.581177813666237,-64.9611169796752,-59.63726385414322,-39.69843475714197,-20.276565439875494,-21.004963059895378,-42.45326444027043,0.0
24206400.0,-82.90799553790005,-41.17233338559609,0.0,-21.21494135894953,-66.80217341877209,-61.534919437938925,-40.97480228542396,-20.93540356809848,-21.644087553374394,-43.69648494258526,0.0
24210000.0,-78.35530695736679,-26.427844124989733,0.0,-7.241409880071686,-59.21860543977509,-58.12451609410344,-26.279945714800505,-7.050880321912658,-16.380771616949243,-37.293275704634866,0.0
24213600.0,-62.33860179473449,15.991163974578342,0.0,32.634915328910495,-27.90340771355173,-45.93891951065888,16.450588135318355,32.91117299854892,7.363633261603667,-9.6672236753692,0.0
24217200.0,-46.86117960087414,26.287757506633227,0.0,39.65208719687615,-0.3079835979322638,-34.02476826508273,27.147525353160177,40.206254792416246,28.294022700904122,14.949410827723,0.0
24220800.0,-32.15172845389907,24.899137248436432,0.0,34.69933780575474,23.476228406764392,-22.613272793463608,25.990293829951383,35.47045753530995,46.046995456162904,36.152611206344716,0.0
24224400.0,-19.86814874628695,14.203829887902685,0.0,20.56419878394101,37.93177577047811,-13.068566275875071,15.343974162701727,21.505549330240626,55.541364688340934,48.52002405133152,0.0
24228000.0,-10.738294191093985,-2.6129723509568237,0.0,0.8159272746047606,38.004304600994715,-5.973027076181069,-1.4977075684661827,1.9603697892970615,51.70788248254149,46.93552202590894,0.0
24231600.0,14.494560892218715,-5.1855880461677515,0.0,-3.2603754736498303,43.678464733436556,11.38971488753694,-4.158602768746832,-1.9851701758828497,41.39937464574689,44.76484124869768,0.0
24235200.0,53.44618235597659,-6.5298774922303835,0.0,-4.038390420070684,66.03547878617564,37.66897252189284,-5.556115213500263,-2.664174038954613,37.314535233282754,54.256137023085785,0.0
24238800.0,75.2152283012947,-10.997453276533946,0.0,-6.3859554585908,75.36721934493914,52.57067632628366,-10.05863477422038,-4.932925455086469,30.282742844283234,56.02783072692404,0.0
24242400.0,52.067326555133036,-17.672158666198527,0.0,-9.843338238033201,44.237443807759405,36.888623573957375,-16.76103315835971,-8.331999088410274,11.704739697423861,31.568066835047205,0.0
24246000.0,-45.21637019628943,-27.43372926597179,0.0,-14.850284029172101,-41.538711280957216,-30.07221656861563,-26.572026596049426,-13.325728104855255,-12.862168851873577,-23.93272341706804,0.0
24249600.0,-74.819307772494,-35.36635002463612,0.0,-18.883563722061485,-64.75749014464964,-51.93186395821767,-34.577730566057845,-17.418533433057046,-19.35759187055789,-39.31522183553852,0.0
24253200.0,-80.58885239593573,-38.57005106025963,0.0,-20.489829355572436,-68.79639379830299,-56.785058555638145,-37.85070099741581,-19.12345536820777,-20.922256290644945,-42.43194589966215,0.0
24256800.0,-83.09369440284772,-40.02385666005752,0.0,-21.19097187663035,-70.40460371401112,-59.07503317968186,-39.37260466468385,-19.93494493027885,-21.633543819991058,-43.846511510809236,0.0
24260400.0,-86.26733281460676,-41.730480166531514,0.0,-22.000729336048543,-72.50930344932414,-61.81670844799113,-41.14335626990306,-20.864197430577402,-22.498237574186962,-45.56306096780218,0.0
24264000.0,-87.73005597326059,-42.60128236749753,0.0,-22.39712734103049,-73.40383932827213,-63.19489641197078,-42.05877469251978,-21.362299323659126,-22.91757647610364,-46.39437552876452,0.0
24267600.0,-86.77817591609542,-42.23772330511363,0.0,-22.177525526461057,-72.502216115777,-62.73305132077906,-41.74216166895344,-21.23662614672508,-22.72579235913447,-46.00464563370766,0.0
24271200.0,-86.36325358434921,-42.08953223964319,0.0,-22.06123205500164,-71.95851380734318,-62.74168212770075,-41.68242930563142,-21.232643580432587,-22.688889213876337,-45.916130804709226,0.0
24274800.0,-88.89675626179313,-43.43292932134523,0.0,-22.699977880436958,-73.63632240522591,-64.94814080367443,-43.11269194275792,-21.974948411407794,-23.38888883777444,-47.29556304569748,0.0
24278400.0,-93.51172303945633,-45.82291153622412,0.0,-23.86943007740045,-76.88817641632518,-68.61944166372358,-45.539960945789794,-23.222694689752643,-24.580738629288426,-49.64824482293169,0.0
24282000.0,-97.96657835002367,-48.09704336992262,0.0,-24.98831939007275,-80.10635845059049,-72.03353438240832,-47.798511879253475,-24.377894807517077,-25.70152624528075,-51.86605854561757,0.0
24285600.0,-100.3776774384575,-49.37893204513548,0.0,-25.614580689593982,-81.85711570881854,-73.94365971202092,-49.08320971163968,-25.051960100173094,-26.3386949566128,-53.11897299815165,0.0
24289200.0,-99.93557966859139,-49.22824372352826,0.0,-25.514465245408925,-81.42806071310766,-73.7465551994522,-48.95390485987735,-25.011758140629208,-26.263529742745344,-52.945333623844405,0.0
24292800.0,-96.99720420296235,-47.818286187643444,0.0,-24.773133142269888,-79.06047486864922,-71.71225374523713,-47.585894525014936,-24.341839451155142,-25.558910779167505,-51.51084560724102,0.0
24296400.0,-89.0505499753651,-42.98233606459232,0.0,-21.819739515569374,-72.61324473379028,-65.96239427065765,-42.83583290871676,-21.479064892179693,-23.327359519272076,-47.288582062115715,0.0
24300000.0,-74.72053191049106,-34.68562681340237,0.0,-16.975176574569566,-61.05986159753619,-55.35683573881512,-34.62681559389953,-16.710306222127763,-19.061207437512387,-39.45812115857565,0.0
24303600.0,-62.50536711347295,-29.492902340541413,0.0,-14.779539208782566,-51.80459479212049,-46.172963572553,-29.448999631525822,-14.544290616864403,-15.990697846804547,-33.298300058909376,0.0
24307200.0,-51.7785765530809,-24.680830782285092,0.0,-12.611559437479109,-43.68659293128478,-37.9928315986246,-24.602566545743727,-12.369811121782153,-13.302744343390778,-27.83979678458612,0.0
24310800.0,-40.62894394076294,-19.182675934489836,0.0,-9.862454358097917,-34.63274691843753,-29.464479144309138,-19.062608851089628,-9.600481631294823,-9.869610403840706,-21.523825699074855,0.0
24314400.0,-31.31405503957083,-14.751855333651903,0.0,-7.696803791642267,-24.757360264166536,-22.19271307522247,-14.5405010332978,-7.382685285354498,-4.621473185696821,-13.797476965023336,0.0
24318000.0,-26.45936332027466,-14.112889005027327,0.0,-7.517235737061505,-19.197501387086305,-18.506910087390324,-13.799898285228537,-7.1332257663252605,-1.882760421291195,-9.452609952178364,0.0
24321600.0,-29.19496629510303,-16.890813287806218,0.0,-8.937131284671395,-23.517844400092372,-20.751599291740703,-16.57362117802346,-8.512076386168253,-5.379826547773696,-13.367937611119743,0.0
24325200.0,-32.59398001604305,-19.29550331373884,0.0,-10.18930006699624,-27.461849479776006,-23.400606112011715,-18.97521166713943,-9.721738852583085,-7.935029129022908,-16.634904952577806,0.0
24328800.0,-25.27324530629258,-22.58771065663117,0.0,-11.877002073504027,-20.59573439050226,-18.853827356617302,-22.269461250896633,-11.38640198445136,-7.1360351699293005,-12.683817225773922,0.0
24332400.0,-59.5350696757195,-30.242190897125894,0.0,-15.76975638658403,-49.43210811179451,-43.0684128111388,-29.906066281930876,-15.255744732828298,-15.705494724633583,-31.45691498872995,0.0
