     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1  6  9  -8.8 1008 170  4.5 8  1.6  83    0    1 264 -282  1
3962500 2724500  1  6 10  -8.8 1008 170  4.9 8  1.6  83    0    8 265 -287  1
3962500 2724500  1  6 11  -7.7 1008 180  4.6 8  1.7  84    0   29 267 -293  1
3962500 2724500  1  6 12  -6.5 1007 170  3.2 7  1.8  82   20   70 266 -298  1
3962500 2724500  1  6 13  -6.2 1006 170  4.4 7  2.0  83    5   82 265 -301  1
3962500 2724500  1  6 14  -5.6 1006 180  4.2 7  2.1  84    0   52 267 -303  1
3962500 2724500  1  6 15  -5.3 1005 170  3.3 8  2.1  84    0   27 274 -307  1
3962500 2724500  1  6 16  -5.3 1005 170  3.2 8  2.4  92    0   18 281 -313  1
3962500 2724500  1  6 17  -5.1 1005 180  2.9 8  2.6  99    0    3 282 -317  1
3962500 2724500  1  6 18  -4.8 1005 180  2.8 8  2.6  99    0    0 284 -317  1
3962500 2724500  1  6 19  -4.6 1004 180  2.4 8  2.7  99    0    0 286 -316  1
3962500 2724500  1  6 20  -4.5 1004 170  1.8 8  2.7  98    0    0 289 -316  1
3962500 2724500  1  6 21  -4.2 1004 180  1.6 8  2.7  98    0    0 292 -317  1
3962500 2724500  1  6 22  -4.0 1004 180  1.3 8  2.8  98    0    0 294 -317  1
3962500 2724500  1  6 23  -3.7 1005 190  2.3 7  2.8  98    0    0 289 -317  1
3962500 2724500  1  6 24  -3.8 1004 180  2.9 7  2.9  98    0    0 281 -317  1
3962500 2724500  1  7  1  -3.6 1004 150  1.8 8  2.9  98    0    0 289 -317  1
3962500 2724500  1  7  2  -3.6 1004 210  2.1 7  2.9  99    0    0 288 -317  1
3962500 2724500  1  7  3  -3.5 1004 170  1.0 7  2.9  99    0    0 280 -317  1
3962500 2724500  1  7  4  -3.4 1004 160  1.1 8  3.0 100    0    0 288 -317  1
3962500 2724500  1  7  5  -3.4 1004 190  1.6 7  3.0 100    0    0 288 -316  1
3962500 2724500  1  7  6  -3.2 1004 190  1.3 8  3.0  99    0    0 288 -317  1
3962500 2724500  1  7  7  -3.0 1004 200  1.6 8  3.0  98    0    0 293 -317  1
3962500 2724500  1  7  8  -2.9 1004 170  1.6 8  3.0  98    0    0 294 -317  1
3962500 2724500  1  7  9  -2.6 1004 180  1.2 8  3.1  98    0    2 294 -317  1
3962500 2724500  1  7 10  -2.3 1004 160  1.2 7  3.2  99    1   33 290 -317  1
3962500 2724500  1  7 11  -2.1 1004 180  1.0 8  3.2  99    0   48 290 -317  1
3962500 2724500  1  7 12  -1.5 1005 130  1.2 7  3.3  99    0   50 292 -317  1
3962500 2724500  1  7 13  -1.2 1005 160  1.1 7  3.4  99    0   57 288 -317  1
3962500 2724500  1  7 14  -0.9 1005 160  0.9 7  3.5  99    0   55 288 -317  1
3962500 2724500  1  7 15  -0.6 1005 350  0.7 8  3.6  99    0   30 295 -317  1
3962500 2724500  1  7 16  -0.5 1005 329  0.7 8  3.6  99    0   24 302 -317  1
3962500 2724500  1  7 17  -0.5 1005 360  0.3 7  3.7  99    0    1 296 -317  1
3962500 2724500  1  7 18  -0.4 1005 220  0.8 8  3.7 100    0    0 297 -317  1
3962500 2724500  1  7 19  -0.3 1005 350  0.7 8  3.7 100    0    0 303 -317  1
3962500 2724500  1  7 20  -0.1 1005 360  1.1 8  3.7  99    0    0 303 -317  1
3962500 2724500  1  7 21   0.2 1005  10  0.9 8  3.8  99    0    0 304 -316  1
3962500 2724500  1  7 22   0.2 1005 340  1.1 8  3.9  99    0    0 305 -316  1
3962500 2724500  1  7 23   0.1 1005 280  0.6 7  3.8  99    0    0 299 -315  1
3962500 2724500  1  7 24   0.4 1005  60  0.7 7  3.9  99    0    0 294 -315  1
3962500 2724500  1  8  1   0.2 1005 340  0.6 4  3.9  99    0    0 278 -315  1
3962500 2724500  1  8  2   0.2 1005 360  0.3 7  3.9  99    0    0 276 -314  1
3962500 2724500  1  8  3   0.2 1005 260  1.0 5  3.9  99    0    0 281 -313  1
3962500 2724500  1  8  4   0.3 1005 300  0.8 7  3.9  99    0    0 281 -310  1
3962500 2724500  1  8  5   0.1 1005 130  0.5 7  3.9  99    0    0 290 -306  1
3962500 2724500  1  8  6   0.2 1005 340  0.9 7  3.8  99    0    0 290 -300  1
3962500 2724500  1  8  7   0.2 1005  60  0.4 8  3.9  99    0    0 295 -294  1
3962500 2724500  1  8  8   0.2 1006 360  0.6 8  3.9  99    0    0 300 -286  1
3962500 2724500  1  8  9   0.4 1006 220  0.8 8  3.9  99    0    5 300 -276  1
3962500 2724500  1  8 10   0.6 1006 180  1.2 8  3.9  99    3   42 300 -269  1
3962500 2724500  1  8 11   1.0 1007 216  2.4 8  4.0  99    0   46 300 -267  1
3962500 2724500  1  8 12   0.8 1007 170  2.6 8  4.0  99    0   41 300 -270  1
3962500 2724500  1  8 13   0.6 1007 180  2.7 8  4.0 100    0   37 299 -284  1
3962500 2724500  1  8 14   0.6 1007 180  2.8 8  4.0 100    0   44 299 -299  1
3962500 2724500  1  8 15   0.4 1007 190  2.5 8  3.9  99    0   32 299 -301  1
3962500 2724500  1  8 16   0.5 1007 190  2.3 8  3.9  98    0   14 298 -296  1
3962500 2724500  1  8 17   0.1 1007 190  2.3 8  3.8  98    0    2 297 -287  1
3962500 2724500  1  8 18  -0.1 1008 200  2.1 7  3.8  99    0    0 290 -285  1
